AAPL (APPLE INC),171.51,+0.40,
Jan 28 2018 @ 22:49 ET,Bid,171.39,Ask,171.40,Size,2x2,Vol,39143011,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Feb 162.50 (AAPL1816B162.5-Y),0.0,0.0,10.25,10.85,0,589,18 Feb 162.50 (AAPL1816N162.5-Y),1.81,-0.19,1.69,1.86,70,2094,
18 Feb 165.00 (AAPL1816B165),8.69,-0.01,8.70,8.80,2365,16140,18 Feb 165.00 (AAPL1816N165),2.48,-0.16,2.45,2.52,7092,32654,
18 Feb 165.00 (AAPL1816B165-3),8.45,-0.40,8.65,9.05,116,16140,18 Feb 165.00 (AAPL1816N165-3),2.48,-0.20,2.42,2.52,96,32654,
18 Feb 165.00 (AAPL1816B165-4),8.55,+0.02,8.65,8.85,53,16140,18 Feb 165.00 (AAPL1816N165-4),2.68,+0.02,2.44,2.53,337,32654,
18 Feb 165.00 (AAPL1816B165-8),8.38,-0.27,8.55,8.95,425,16140,18 Feb 165.00 (AAPL1816N165-8),2.51,-0.13,2.41,2.56,444,32654,
18 Feb 165.00 (AAPL1816B165-A),8.75,-1.70,8.60,8.85,24,16140,18 Feb 165.00 (AAPL1816N165-A),2.54,-0.26,2.41,2.57,2769,32654,
18 Feb 165.00 (AAPL1816B165-B),8.31,-0.36,8.65,9.05,120,16140,18 Feb 165.00 (AAPL1816N165-B),2.48,-0.13,2.40,2.57,113,32654,
18 Feb 165.00 (AAPL1816B165-E),8.53,-0.17,8.65,9.05,1023,16140,18 Feb 165.00 (AAPL1816N165-E),2.47,-0.16,2.40,2.57,1638,32654,
18 Feb 165.00 (AAPL1816B165-I),8.45,-0.30,8.65,8.85,128,16140,18 Feb 165.00 (AAPL1816N165-I),2.50,-0.17,2.45,2.53,558,32654,
18 Feb 165.00 (AAPL1816B165-J),8.85,0.0,8.45,9.05,0,16140,18 Feb 165.00 (AAPL1816N165-J),2.70,0.0,2.45,2.57,0,32654,
18 Feb 165.00 (AAPL1816B165-K),14.00,0.0,6.55,10.85,0,16140,18 Feb 165.00 (AAPL1816N165-K),4.10,0.0,0.35,4.60,0,32654,
18 Feb 165.00 (AAPL1816B165-O),8.74,+0.04,8.70,8.80,109,16140,18 Feb 165.00 (AAPL1816N165-O),2.65,-0.08,2.45,2.52,307,32654,
18 Feb 165.00 (AAPL1816B165-OG),8.90,+0.40,8.65,9.00,67,16140,18 Feb 165.00 (AAPL1816N165-OG),2.53,-0.23,2.40,2.57,44,32654,
18 Feb 165.00 (AAPL1816B165-P),8.46,-0.24,8.65,8.85,34,16140,18 Feb 165.00 (AAPL1816N165-P),2.52,-0.14,2.45,2.55,143,32654,
18 Feb 165.00 (AAPL1816B165-S),8.55,-0.10,8.40,8.85,35,16140,18 Feb 165.00 (AAPL1816N165-S),2.56,-0.09,2.45,2.57,334,32654,
18 Feb 165.00 (AAPL1816B165-X),8.69,+0.13,8.65,8.85,219,16140,18 Feb 165.00 (AAPL1816N165-X),2.58,-0.05,2.44,2.53,193,32654,
18 Feb 165.00 (AAPL1816B165-Y),8.45,-1.70,8.40,9.05,12,16140,18 Feb 165.00 (AAPL1816N165-Y),2.51,-0.27,2.45,2.57,115,32654,
18 Feb 167.50 (AAPL1816B167.5),7.03,+0.03,7.05,7.15,354,1882,18 Feb 167.50 (AAPL1816N167.5),3.40,-0.14,3.30,3.45,557,3438,
18 Feb 167.50 (AAPL1816B167.5-3),7.00,0.0,7.00,7.35,0,1882,18 Feb 167.50 (AAPL1816N167.5-3),3.35,-0.36,3.30,3.45,9,3438,
18 Feb 167.50 (AAPL1816B167.5-4),6.50,-0.50,7.05,7.40,28,1882,18 Feb 167.50 (AAPL1816N167.5-4),3.50,-0.17,3.30,3.45,33,3438,
18 Feb 167.50 (AAPL1816B167.5-8),7.12,0.0,6.90,7.40,112,1882,18 Feb 167.50 (AAPL1816N167.5-8),3.53,+0.20,3.30,3.45,40,3438,
18 Feb 167.50 (AAPL1816B167.5-A),7.26,-0.79,7.00,7.40,22,1882,18 Feb 167.50 (AAPL1816N167.5-A),3.97,+0.24,3.30,3.45,3,3438,
18 Feb 167.50 (AAPL1816B167.5-B),6.96,+0.13,7.00,7.40,12,1882,18 Feb 167.50 (AAPL1816N167.5-B),3.45,-0.13,3.30,3.70,11,3438,
18 Feb 167.50 (AAPL1816B167.5-E),6.85,-0.02,7.00,7.40,19,1882,18 Feb 167.50 (AAPL1816N167.5-E),3.39,-0.22,3.30,3.50,261,3438,
18 Feb 167.50 (AAPL1816B167.5-I),6.80,-0.50,7.00,7.40,67,1882,18 Feb 167.50 (AAPL1816N167.5-I),3.40,-0.35,3.30,3.45,86,3438,
18 Feb 167.50 (AAPL1816B167.5-J),8.15,0.0,6.80,7.40,0,1882,18 Feb 167.50 (AAPL1816N167.5-J),1.81,0.0,3.30,3.45,0,3438,
18 Feb 167.50 (AAPL1816B167.5-K),6.75,0.0,4.90,9.20,9,1882,18 Feb 167.50 (AAPL1816N167.5-K),1.80,0.0,1.24,5.50,0,3438,
18 Feb 167.50 (AAPL1816B167.5-O),6.90,-0.10,7.05,7.15,19,1882,18 Feb 167.50 (AAPL1816N167.5-O),3.55,-0.05,3.30,3.45,50,3438,
18 Feb 167.50 (AAPL1816B167.5-OG),7.00,0.0,7.00,7.40,0,1882,18 Feb 167.50 (AAPL1816N167.5-OG),3.65,+0.15,3.10,3.70,2,3438,
18 Feb 167.50 (AAPL1816B167.5-P),7.05,+0.05,7.00,8.00,15,1882,18 Feb 167.50 (AAPL1816N167.5-P),3.40,-0.25,3.30,3.45,8,3438,
18 Feb 167.50 (AAPL1816B167.5-S),6.85,-0.25,7.00,7.40,18,1882,18 Feb 167.50 (AAPL1816N167.5-S),3.50,+0.83,3.30,3.45,10,3438,
18 Feb 167.50 (AAPL1816B167.5-X),7.03,+0.13,7.00,7.40,33,1882,18 Feb 167.50 (AAPL1816N167.5-X),3.37,-0.17,3.30,3.45,42,3438,
18 Feb 167.50 (AAPL1816B167.5-Y),8.10,0.0,6.80,7.35,0,1882,18 Feb 167.50 (AAPL1816N167.5-Y),3.60,-0.07,3.20,3.50,2,3438,
18 Feb 170.00 (AAPL1816B170),5.60,0.0,5.60,5.65,9706,29199,18 Feb 170.00 (AAPL1816N170),4.50,-0.17,4.40,4.50,5571,52183,
18 Feb 170.00 (AAPL1816B170-3),5.65,+0.15,5.35,5.90,318,29199,18 Feb 170.00 (AAPL1816N170-3),4.45,-0.30,4.15,4.75,111,52183,
18 Feb 170.00 (AAPL1816B170-4),5.65,0.0,5.55,5.80,390,29199,18 Feb 170.00 (AAPL1816N170-4),4.50,-0.17,4.40,4.55,541,52183,
18 Feb 170.00 (AAPL1816B170-8),5.63,+0.15,5.50,5.95,607,29199,18 Feb 170.00 (AAPL1816N170-8),4.55,-0.17,4.40,4.65,481,52183,
18 Feb 170.00 (AAPL1816B170-A),5.55,0.0,5.40,5.95,118,29199,18 Feb 170.00 (AAPL1816N170-A),4.45,-0.40,4.40,4.75,359,52183,
18 Feb 170.00 (AAPL1816B170-B),5.59,-0.03,5.35,5.90,785,29199,18 Feb 170.00 (AAPL1816N170-B),4.70,-0.23,4.40,4.75,272,52183,
18 Feb 170.00 (AAPL1816B170-E),5.55,-0.05,5.40,5.85,1588,29199,18 Feb 170.00 (AAPL1816N170-E),4.45,-0.20,4.40,4.60,1864,52183,
18 Feb 170.00 (AAPL1816B170-I),5.64,+0.24,5.55,5.65,1032,29199,18 Feb 170.00 (AAPL1816N170-I),4.45,-0.19,4.40,4.55,638,52183,
18 Feb 170.00 (AAPL1816B170-J),5.59,-0.06,3.45,6.65,100,29199,18 Feb 170.00 (AAPL1816N170-J),4.70,-0.05,4.40,4.75,126,52183,
18 Feb 170.00 (AAPL1816B170-K),6.45,0.0,3.45,7.75,0,29199,18 Feb 170.00 (AAPL1816N170-K),4.35,0.0,4.40,6.60,0,52183,
18 Feb 170.00 (AAPL1816B170-O),5.60,+0.10,5.60,5.65,1024,29199,18 Feb 170.00 (AAPL1816N170-O),4.45,-0.15,4.40,4.50,310,52183,
18 Feb 170.00 (AAPL1816B170-OG),5.60,+0.15,5.35,5.90,442,29199,18 Feb 170.00 (AAPL1816N170-OG),4.65,-0.10,4.40,4.75,86,52183,
18 Feb 170.00 (AAPL1816B170-P),5.45,-0.15,5.60,5.65,452,29199,18 Feb 170.00 (AAPL1816N170-P),4.50,-0.30,4.40,4.55,55,52183,
18 Feb 170.00 (AAPL1816B170-S),5.50,0.0,5.55,5.65,800,29199,18 Feb 170.00 (AAPL1816N170-S),4.60,-0.10,4.40,4.55,114,52183,
18 Feb 170.00 (AAPL1816B170-X),5.60,+0.07,5.55,5.65,2017,29199,18 Feb 170.00 (AAPL1816N170-X),4.50,-0.16,4.40,4.60,465,52183,
18 Feb 170.00 (AAPL1816B170-Y),5.39,-0.16,5.40,5.85,33,29199,18 Feb 170.00 (AAPL1816N170-Y),4.70,-0.16,4.25,4.55,149,52183,
18 Feb 172.50 (AAPL1816B172.5),4.35,-0.10,4.35,4.40,9256,2203,18 Feb 172.50 (AAPL1816N172.5),5.85,-0.10,5.70,5.80,481,2278,
18 Feb 172.50 (AAPL1816B172.5-3),4.35,+0.15,4.35,4.65,126,2203,18 Feb 172.50 (AAPL1816N172.5-3),5.90,-0.17,5.45,5.85,10,2278,
18 Feb 172.50 (AAPL1816B172.5-4),4.45,0.0,4.35,4.50,480,2203,18 Feb 172.50 (AAPL1816N172.5-4),6.10,-0.05,5.70,5.85,17,2278,
18 Feb 172.50 (AAPL1816B172.5-8),4.30,-0.02,4.30,4.65,364,2203,18 Feb 172.50 (AAPL1816N172.5-8),5.85,-0.27,5.70,5.95,37,2278,
18 Feb 172.50 (AAPL1816B172.5-A),4.15,-0.20,4.20,4.70,117,2203,18 Feb 172.50 (AAPL1816N172.5-A),4.70,0.0,5.55,5.90,0,2278,
18 Feb 172.50 (AAPL1816B172.5-B),4.39,+0.05,4.10,4.70,313,2203,18 Feb 172.50 (AAPL1816N172.5-B),6.28,+0.30,5.70,6.10,5,2278,
18 Feb 172.50 (AAPL1816B172.5-E),4.23,-0.22,4.35,4.60,2289,2203,18 Feb 172.50 (AAPL1816N172.5-E),5.87,-0.18,5.70,5.90,271,2278,
18 Feb 172.50 (AAPL1816B172.5-I),4.30,-0.05,4.35,4.50,1630,2203,18 Feb 172.50 (AAPL1816N172.5-I),6.05,-0.05,5.65,5.85,32,2278,
18 Feb 172.50 (AAPL1816B172.5-J),4.30,+0.10,3.25,6.55,37,2203,18 Feb 172.50 (AAPL1816N172.5-J),4.60,0.0,5.70,6.10,0,2278,
18 Feb 172.50 (AAPL1816B172.5-K),4.35,0.0,2.24,6.55,21,2203,18 Feb 172.50 (AAPL1816N172.5-K),0.0,0.0,5.70,7.90,0,2278,
18 Feb 172.50 (AAPL1816B172.5-O),4.20,-0.24,4.35,4.50,1193,2203,18 Feb 172.50 (AAPL1816N172.5-O),6.05,+0.10,5.70,5.80,41,2278,
18 Feb 172.50 (AAPL1816B172.5-OG),4.40,+0.15,4.35,4.70,75,2203,18 Feb 172.50 (AAPL1816N172.5-OG),5.85,-0.30,5.70,6.10,1,2278,
18 Feb 172.50 (AAPL1816B172.5-P),4.40,0.0,4.30,4.60,263,2203,18 Feb 172.50 (AAPL1816N172.5-P),6.10,-0.20,5.70,5.85,21,2278,
18 Feb 172.50 (AAPL1816B172.5-S),4.25,-0.05,4.35,4.40,157,2203,18 Feb 172.50 (AAPL1816N172.5-S),5.95,-0.10,5.70,5.85,6,2278,
18 Feb 172.50 (AAPL1816B172.5-X),4.37,-0.04,4.35,4.50,2014,2203,18 Feb 172.50 (AAPL1816N172.5-X),6.19,+0.04,5.65,5.85,36,2278,
18 Feb 172.50 (AAPL1816B172.5-Y),4.30,+0.06,4.20,4.50,177,2203,18 Feb 172.50 (AAPL1816N172.5-Y),5.98,-0.07,5.65,5.85,4,2278,
18 Feb 175.00 (AAPL1816B175),3.40,-0.02,3.30,3.40,10804,51323,18 Feb 175.00 (AAPL1816N175),7.55,0.0,7.20,7.30,485,16804,
18 Feb 175.00 (AAPL1816B175-3),3.40,+0.08,3.30,3.45,196,51323,18 Feb 175.00 (AAPL1816N175-3),7.55,-0.14,6.95,7.35,11,16804,
18 Feb 175.00 (AAPL1816B175-4),3.40,+0.05,3.30,3.45,629,51323,18 Feb 175.00 (AAPL1816N175-4),7.70,+0.12,7.20,7.35,33,16804,
18 Feb 175.00 (AAPL1816B175-8),3.35,-0.02,3.30,3.65,426,51323,18 Feb 175.00 (AAPL1816N175-8),7.75,+0.15,7.20,7.45,30,16804,
18 Feb 175.00 (AAPL1816B175-A),3.40,0.0,3.30,3.45,325,51323,18 Feb 175.00 (AAPL1816N175-A),8.00,+1.15,7.20,7.45,19,16804,
18 Feb 175.00 (AAPL1816B175-B),3.40,-0.02,3.30,3.65,493,51323,18 Feb 175.00 (AAPL1816N175-B),7.63,-0.01,7.20,7.60,2,16804,
18 Feb 175.00 (AAPL1816B175-E),3.30,-0.10,3.30,3.45,2791,51323,18 Feb 175.00 (AAPL1816N175-E),7.49,-0.13,7.20,7.50,154,16804,
18 Feb 175.00 (AAPL1816B175-I),3.35,-0.05,3.30,3.45,1044,51323,18 Feb 175.00 (AAPL1816N175-I),7.55,-0.05,7.15,7.35,27,16804,
18 Feb 175.00 (AAPL1816B175-J),3.25,-0.25,3.30,3.65,74,51323,18 Feb 175.00 (AAPL1816N175-J),6.07,0.0,7.20,7.60,0,16804,
18 Feb 175.00 (AAPL1816B175-K),3.35,-0.05,3.30,5.50,26,51323,18 Feb 175.00 (AAPL1816N175-K),5.60,0.0,7.20,9.45,0,16804,
18 Feb 175.00 (AAPL1816B175-O),3.40,0.0,3.30,3.40,1968,51323,18 Feb 175.00 (AAPL1816N175-O),7.55,-0.10,7.20,7.30,65,16804,
18 Feb 175.00 (AAPL1816B175-OG),3.35,0.0,3.30,3.65,261,51323,18 Feb 175.00 (AAPL1816N175-OG),7.30,-0.45,7.20,7.60,10,16804,
18 Feb 175.00 (AAPL1816B175-P),3.35,-0.05,3.30,3.45,203,51323,18 Feb 175.00 (AAPL1816N175-P),8.05,+0.39,7.15,7.35,12,16804,
18 Feb 175.00 (AAPL1816B175-S),3.40,0.0,3.30,3.40,281,51323,18 Feb 175.00 (AAPL1816N175-S),7.55,0.0,7.20,7.35,34,16804,
18 Feb 175.00 (AAPL1816B175-X),3.33,-0.06,3.30,3.45,2008,51323,18 Feb 175.00 (AAPL1816N175-X),7.55,-0.13,7.20,7.35,86,16804,
18 Feb 175.00 (AAPL1816B175-Y),3.35,-0.05,3.30,3.45,79,51323,18 Feb 175.00 (AAPL1816N175-Y),7.49,-0.17,7.10,7.35,2,16804,
18 Feb 177.50 (AAPL1816B177.5),2.54,-0.08,2.51,2.54,1743,3392,18 Feb 177.50 (AAPL1816N177.5),8.95,-0.35,8.85,9.00,451,1726,
18 Feb 177.50 (AAPL1816B177.5-3),2.46,-0.04,2.50,2.59,29,3392,18 Feb 177.50 (AAPL1816N177.5-3),9.70,+2.40,8.85,9.05,20,1726,
18 Feb 177.50 (AAPL1816B177.5-4),2.50,+0.03,2.50,2.59,300,3392,18 Feb 177.50 (AAPL1816N177.5-4),8.95,-0.41,8.85,9.05,136,1726,
18 Feb 177.50 (AAPL1816B177.5-8),2.47,-0.06,2.46,2.61,23,3392,18 Feb 177.50 (AAPL1816N177.5-8),9.30,+0.02,8.75,9.10,21,1726,
18 Feb 177.50 (AAPL1816B177.5-A),2.40,-0.10,2.46,2.62,9,3392,18 Feb 177.50 (AAPL1816N177.5-A),9.06,+2.01,8.65,9.15,5,1726,
18 Feb 177.50 (AAPL1816B177.5-B),2.54,+0.05,2.45,2.61,41,3392,18 Feb 177.50 (AAPL1816N177.5-B),8.50,0.0,8.85,9.25,0,1726,
18 Feb 177.50 (AAPL1816B177.5-E),2.50,-0.12,2.47,2.59,258,3392,18 Feb 177.50 (AAPL1816N177.5-E),9.30,-0.01,8.85,9.05,32,1726,
18 Feb 177.50 (AAPL1816B177.5-I),2.46,-0.05,2.50,2.61,173,3392,18 Feb 177.50 (AAPL1816N177.5-I),9.30,+1.20,8.80,9.05,121,1726,
18 Feb 177.50 (AAPL1816B177.5-J),2.39,-0.38,2.51,2.61,3,3392,18 Feb 177.50 (AAPL1816N177.5-J),9.70,+1.60,8.85,9.30,20,1726,
18 Feb 177.50 (AAPL1816B177.5-K),3.00,0.0,0.39,5.00,0,3392,18 Feb 177.50 (AAPL1816N177.5-K),8.15,0.0,6.80,11.15,0,1726,
18 Feb 177.50 (AAPL1816B177.5-O),2.47,-0.04,2.51,2.54,294,3392,18 Feb 177.50 (AAPL1816N177.5-O),9.00,-0.25,8.85,9.00,81,1726,
18 Feb 177.50 (AAPL1816B177.5-OG),2.35,-0.19,2.50,2.61,16,3392,18 Feb 177.50 (AAPL1816N177.5-OG),9.15,0.0,8.85,9.30,0,1726,
18 Feb 177.50 (AAPL1816B177.5-P),2.30,-0.16,2.49,2.60,26,3392,18 Feb 177.50 (AAPL1816N177.5-P),9.37,0.0,8.85,9.05,0,1726,
18 Feb 177.50 (AAPL1816B177.5-S),2.52,+0.01,2.51,2.61,323,3392,18 Feb 177.50 (AAPL1816N177.5-S),9.30,+1.20,8.80,9.05,15,1726,
18 Feb 177.50 (AAPL1816B177.5-X),2.52,+0.03,2.50,2.59,142,3392,18 Feb 177.50 (AAPL1816N177.5-X),9.30,0.0,8.85,9.05,0,1726,
18 Feb 177.50 (AAPL1816B177.5-Y),2.56,+0.05,2.42,2.65,106,3392,18 Feb 177.50 (AAPL1816N177.5-Y),9.38,0.0,8.60,9.25,0,1726,
18 Feb 180.00 (AAPL1816B180),1.87,-0.05,1.87,1.90,13448,73610,18 Feb 180.00 (AAPL1816N180),10.84,-0.16,10.70,10.95,327,34758,
18 Feb 180.00 (AAPL1816B180-3),1.83,-0.04,1.81,1.95,351,73610,18 Feb 180.00 (AAPL1816N180-3),11.05,-0.11,10.70,10.95,2,34758,
18 Feb 180.00 (AAPL1816B180-4),1.87,+0.02,1.87,1.93,1138,73610,18 Feb 180.00 (AAPL1816N180-4),11.30,-0.11,10.70,10.95,20,34758,
18 Feb 180.00 (AAPL1816B180-8),1.87,-0.05,1.82,1.96,331,73610,18 Feb 180.00 (AAPL1816N180-8),11.20,0.0,10.45,10.95,29,34758,
18 Feb 180.00 (AAPL1816B180-A),1.88,0.0,1.82,1.96,317,73610,18 Feb 180.00 (AAPL1816N180-A),10.20,0.0,10.70,10.95,0,34758,
18 Feb 180.00 (AAPL1816B180-B),1.88,+0.04,1.86,1.95,350,73610,18 Feb 180.00 (AAPL1816N180-B),11.64,+0.36,10.70,11.20,9,34758,
18 Feb 180.00 (AAPL1816B180-E),1.87,-0.08,1.83,1.93,1449,73610,18 Feb 180.00 (AAPL1816N180-E),11.02,-0.16,10.70,10.95,131,34758,
18 Feb 180.00 (AAPL1816B180-I),1.87,-0.08,1.85,1.94,2378,73610,18 Feb 180.00 (AAPL1816N180-I),11.60,+0.35,10.60,10.95,6,34758,
18 Feb 180.00 (AAPL1816B180-J),1.81,-0.19,1.37,2.16,136,73610,18 Feb 180.00 (AAPL1816N180-J),9.68,0.0,10.70,11.20,0,34758,
18 Feb 180.00 (AAPL1816B180-K),3.75,0.0,0.06,4.00,0,73610,18 Feb 180.00 (AAPL1816N180-K),6.30,0.0,10.70,10.95,0,34758,
18 Feb 180.00 (AAPL1816B180-O),1.87,-0.03,1.87,1.90,2646,73610,18 Feb 180.00 (AAPL1816N180-O),11.80,+1.04,10.70,10.95,80,34758,
18 Feb 180.00 (AAPL1816B180-OG),1.88,-0.10,1.86,1.96,829,73610,18 Feb 180.00 (AAPL1816N180-OG),11.75,+0.75,10.70,11.20,8,34758,
18 Feb 180.00 (AAPL1816B180-P),1.79,-0.05,1.84,1.95,513,73610,18 Feb 180.00 (AAPL1816N180-P),11.15,-0.10,10.70,10.95,8,34758,
18 Feb 180.00 (AAPL1816B180-S),1.85,-0.05,1.86,1.94,1497,73610,18 Feb 180.00 (AAPL1816N180-S),11.10,-0.45,10.70,10.95,17,34758,
18 Feb 180.00 (AAPL1816B180-X),1.86,-0.06,1.85,1.95,1109,73610,18 Feb 180.00 (AAPL1816N180-X),10.84,-0.34,10.70,10.95,15,34758,
18 Feb 180.00 (AAPL1816B180-Y),1.81,-0.07,1.81,1.94,404,73610,18 Feb 180.00 (AAPL1816N180-Y),11.32,+0.16,10.40,10.95,2,34758,
18 Feb 182.50 (AAPL1816B182.5),1.39,-0.08,1.37,1.41,1029,3204,18 Feb 182.50 (AAPL1816N182.5),13.10,+1.25,12.70,13.00,26,328,
18 Feb 182.50 (AAPL1816B182.5-3),1.30,-0.25,1.36,1.52,3,3204,18 Feb 182.50 (AAPL1816N182.5-3),0.0,0.0,12.70,13.00,0,328,
18 Feb 182.50 (AAPL1816B182.5-4),1.23,-0.23,1.36,1.42,3,3204,18 Feb 182.50 (AAPL1816N182.5-4),11.90,0.0,12.70,13.00,0,328,
18 Feb 182.50 (AAPL1816B182.5-8),1.39,-0.06,1.33,1.56,115,3204,18 Feb 182.50 (AAPL1816N182.5-8),11.60,0.0,12.70,13.00,0,328,
18 Feb 182.50 (AAPL1816B182.5-A),1.42,-0.51,1.34,1.58,29,3204,18 Feb 182.50 (AAPL1816N182.5-A),11.25,0.0,12.65,13.05,0,328,
18 Feb 182.50 (AAPL1816B182.5-B),1.45,+0.05,0.0,3.50,10,3204,18 Feb 182.50 (AAPL1816N182.5-B),7.93,0.0,10.70,15.05,0,328,
18 Feb 182.50 (AAPL1816B182.5-E),1.39,0.0,1.30,1.48,238,3204,18 Feb 182.50 (AAPL1816N182.5-E),13.06,+2.56,12.40,13.00,1,328,
18 Feb 182.50 (AAPL1816B182.5-I),1.37,-0.02,1.36,1.43,56,3204,18 Feb 182.50 (AAPL1816N182.5-I),11.15,0.0,12.60,13.00,0,328,
18 Feb 182.50 (AAPL1816B182.5-J),1.96,0.0,0.91,1.64,0,3204,18 Feb 182.50 (AAPL1816N182.5-J),8.40,0.0,11.70,13.00,0,328,
18 Feb 182.50 (AAPL1816B182.5-K),1.96,0.0,0.0,3.50,0,3204,18 Feb 182.50 (AAPL1816N182.5-K),0.0,0.0,12.70,13.00,0,328,
18 Feb 182.50 (AAPL1816B182.5-O),1.47,0.0,1.37,1.41,273,3204,18 Feb 182.50 (AAPL1816N182.5-O),11.85,0.0,12.70,13.00,0,328,
18 Feb 182.50 (AAPL1816B182.5-OG),1.37,-0.08,0.0,3.50,9,3204,18 Feb 182.50 (AAPL1816N182.5-OG),10.50,0.0,10.70,15.05,0,328,
18 Feb 182.50 (AAPL1816B182.5-P),1.23,-0.19,1.36,1.44,125,3204,18 Feb 182.50 (AAPL1816N182.5-P),10.45,0.0,12.70,13.00,0,328,
18 Feb 182.50 (AAPL1816B182.5-S),1.35,-0.09,1.20,1.43,53,3204,18 Feb 182.50 (AAPL1816N182.5-S),11.30,0.0,12.70,13.00,0,328,
18 Feb 182.50 (AAPL1816B182.5-X),1.35,-0.10,1.36,1.43,34,3204,18 Feb 182.50 (AAPL1816N182.5-X),13.10,+2.65,12.70,13.00,25,328,
18 Feb 182.50 (AAPL1816B182.5-Y),1.30,-0.21,1.31,1.48,81,3204,18 Feb 182.50 (AAPL1816N182.5-Y),8.40,0.0,12.70,13.00,0,328,
18 Feb 185.00 (AAPL1816B185),1.04,-0.03,1.01,1.05,3649,28630,18 Feb 185.00 (AAPL1816N185),15.30,-0.10,14.80,15.15,32,3384,
18 Feb 185.00 (AAPL1816B185-3),1.05,+0.04,1.00,1.06,49,28630,18 Feb 185.00 (AAPL1816N185-3),13.58,0.0,14.80,15.20,0,3384,
18 Feb 185.00 (AAPL1816B185-4),1.05,+0.05,1.00,1.06,241,28630,18 Feb 185.00 (AAPL1816N185-4),15.16,+1.96,14.80,15.20,3,3384,
18 Feb 185.00 (AAPL1816B185-8),1.03,+0.02,0.95,1.06,98,28630,18 Feb 185.00 (AAPL1816N185-8),15.36,-0.04,14.80,15.65,11,3384,
18 Feb 185.00 (AAPL1816B185-A),0.98,0.0,0.52,1.05,144,28630,18 Feb 185.00 (AAPL1816N185-A),15.95,+2.75,14.80,15.20,4,3384,
18 Feb 185.00 (AAPL1816B185-B),1.00,-0.02,0.0,3.15,44,28630,18 Feb 185.00 (AAPL1816N185-B),14.92,0.0,12.85,17.15,0,3384,
18 Feb 185.00 (AAPL1816B185-E),0.99,-0.07,0.93,1.06,489,28630,18 Feb 185.00 (AAPL1816N185-E),14.96,0.0,14.80,15.20,0,3384,
18 Feb 185.00 (AAPL1816B185-I),1.03,+0.01,1.00,1.06,695,28630,18 Feb 185.00 (AAPL1816N185-I),15.30,+1.70,14.80,15.15,9,3384,
18 Feb 185.00 (AAPL1816B185-J),0.88,-0.20,0.0,1.06,2,28630,18 Feb 185.00 (AAPL1816N185-J),12.40,0.0,14.80,16.25,0,3384,
18 Feb 185.00 (AAPL1816B185-K),1.05,0.0,0.0,1.06,0,28630,18 Feb 185.00 (AAPL1816N185-K),17.20,0.0,14.80,17.15,0,3384,
18 Feb 185.00 (AAPL1816B185-O),1.03,-0.04,1.01,1.05,939,28630,18 Feb 185.00 (AAPL1816N185-O),15.35,-0.30,14.20,15.35,5,3384,
18 Feb 185.00 (AAPL1816B185-OG),1.02,-0.03,0.95,1.63,173,28630,18 Feb 185.00 (AAPL1816N185-OG),11.25,0.0,12.85,17.15,0,3384,
18 Feb 185.00 (AAPL1816B185-P),1.02,-0.03,1.00,1.06,70,28630,18 Feb 185.00 (AAPL1816N185-P),13.20,0.0,14.80,15.15,0,3384,
18 Feb 185.00 (AAPL1816B185-S),1.04,+0.02,1.00,1.06,324,28630,18 Feb 185.00 (AAPL1816N185-S),8.60,0.0,14.80,15.15,0,3384,
18 Feb 185.00 (AAPL1816B185-X),1.02,+0.01,0.99,1.06,258,28630,18 Feb 185.00 (AAPL1816N185-X),14.70,0.0,14.80,15.20,0,3384,
18 Feb 185.00 (AAPL1816B185-Y),1.00,-0.02,0.95,1.11,123,28630,18 Feb 185.00 (AAPL1816N185-Y),12.74,0.0,14.45,15.45,0,3384,
18 Feb 187.50 (AAPL1816B187.5),0.73,-0.06,0.74,0.78,512,1136,18 Feb 187.50 (AAPL1816N187.5),17.80,+1.70,17.05,17.60,1,392,
18 Feb 187.50 (AAPL1816B187.5-3),0.73,-0.09,0.73,0.85,1,1136,18 Feb 187.50 (AAPL1816N187.5-3),13.15,0.0,17.05,17.60,0,392,
18 Feb 187.50 (AAPL1816B187.5-4),0.76,-0.04,0.72,0.79,10,1136,18 Feb 187.50 (AAPL1816N187.5-4),15.80,0.0,17.05,17.60,0,392,
18 Feb 187.50 (AAPL1816B187.5-8),0.74,-0.03,0.70,0.96,15,1136,18 Feb 187.50 (AAPL1816N187.5-8),15.80,0.0,17.05,17.60,0,392,
18 Feb 187.50 (AAPL1816B187.5-A),0.82,-0.30,0.70,0.90,10,1136,18 Feb 187.50 (AAPL1816N187.5-A),17.80,+2.00,17.05,17.60,1,392,
18 Feb 187.50 (AAPL1816B187.5-B),0.70,-0.41,0.0,2.89,20,1136,18 Feb 187.50 (AAPL1816N187.5-B),10.71,0.0,15.10,19.40,0,392,
18 Feb 187.50 (AAPL1816B187.5-E),0.75,-0.04,0.67,0.85,200,1136,18 Feb 187.50 (AAPL1816N187.5-E),14.71,0.0,17.05,17.60,0,392,
18 Feb 187.50 (AAPL1816B187.5-I),0.70,-0.07,0.73,0.80,158,1136,18 Feb 187.50 (AAPL1816N187.5-I),15.15,0.0,16.95,17.60,0,392,
